graph_id,node_id,nf_0,nf_1,nf_2,nf_3,nf_4,nf_5,nf_6,nf_7
BACE_1348,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1348,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BACE_950,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_950,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_950,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_950,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BACE_1518,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_1518,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1518,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_914,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_914,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_914,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_914,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_914,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_159,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_159,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_540,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_540,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_540,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_540,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BACE_540,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_540,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_79,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_79,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_79,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_79,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_79,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_79,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_79,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_320,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_320,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_320,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_320,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_320,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_1477,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1477,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_1321,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BACE_837,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_837,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_837,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_837,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_837,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BACE_837,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE_837,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
